CD_CLIENTE;SEGMENTO;FAIXA_FATURAMENTO;MARCA_TOTVS;MODALIDADE_COMERCIALIZADA;REGIAO;RESPOSTA_NPS_RELACIONAL;Tempo_Relacionamento_media;RECEITA_RECORRENTE_media;QTDE_TICKETS_media;CLIENTE_PRIME_un;cluster
TEVVM3;JURIDICO;Faixa 02 - De 7,5 M ate 15 M;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;10.0;3.352.645.161;2178266830.0;2.0;;3
TEWLVK;SERVICOS;Faixa 06 - De 50 M ate 75 M;SERVICOS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;6.0;2276.0;1036472841.0;252.0;;3
TEWBPS;JURIDICO;Faixa 00 - Ate 4,5 M;JURIDICO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2.791.878.788;1118029444.0;1.0;;3
TEWTRA;SERVICOS;Faixa 09 - De 300 M ate 500 M;FINANCIAL SERVICES - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;3.256.697.674;0.0;80.0;;3
TEXSOB;VAREJO;Faixa 09 - De 300 M ate 500 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;2.235.344.262;1227443767.0;212.0;;3
TEVVM6;JURIDICO;Faixa 01 - De 4,5 M ate 7,5 M;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;9.0;2.478.333.333;3698822759.0;3.0;;3
TEXSRY;EDUCACIONAL;Faixa 08 - De 150 M ate 300 M;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2.306.625;414224731.0;164.0;;3
TEXCJH;VAREJO;Faixa 04 - De 25 M ate 35 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;2.482.342.105;290169152.0;54.0;;3
TEXCK8;JURIDICO;Faixa 00 - Ate 4,5 M;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;10.0;2496.05;3161558677.0;18.0;;3
TEXKI7;DISTRIBUICAO;Faixa 07 - De 75 M ate 150 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;1.924.438.596;695105568.0;131.0;;3
TEYIZV;SERVICOS;Faixa 07 - De 75 M ate 150 M;SERVICOS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;2.851.410.256;32177900.0;217.0;;3
TEWLRU;JURIDICO;Faixa 01 - De 4,5 M ate 7,5 M;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;7.0;3.177.829.268;9475103081.0;9.0;;0
TEZATG;DISTRIBUICAO;Faixa 10 - De 500 M ate 850 M;FLUIG - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;8.0;1.969.816.092;1310096055.0;505.0;;0
TEZAYS;DISTRIBUICAO;Faixa 09 - De 300 M ate 500 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2572.0;2966493846.0;21.0;;3
TEWBJ0;SERVICOS;Faixa 05 - De 35 M ate 50 M;SERVICOS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2.846.142.857;377318812.0;19.0;;3
TEY678;JURIDICO;Faixa 00 - Ate 4,5 M;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;9.0;3.005.810.811;604069080.0;2.0;;3
TEZBGE;SERVICOS;Faixa 07 - De 75 M ate 150 M;MANUFATURA - PARCEIRO CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;2.568.476.923;2721924378.0;87.0;;3
TEZCQ2;LOGISTICA;Faixa 08 - De 150 M ate 300 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;7.0;2.469.780.822;3323936612.0;155.0;;3
TEZB04;EDUCACIONAL;Faixa 00 - Ate 4,5 M;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;3.086.363.636;914856652.0;40.0;;3
TEZBE9;JURIDICO;Faixa 01 - De 4,5 M ate 7,5 M;SOFTWARE COMPLEMENTAR;MODALIDADE CORPORATIVO;Sudeste;9.0;3.146.392.157;835037100.0;11.0;;3
TEZEE0;DISTRIBUICAO;Faixa 09 - De 300 M ate 500 M;CLOUD;MODALIDADE CORPORATIVO;Sudeste;9.0;2.953.474.576;4473982568.0;299.0;;0
TEZDEP;JURIDICO;Faixa 02 - De 7,5 M ate 15 M;RH - CORE;MODALIDADE CORPORATIVO;Sudeste;8.0;2.734.944.444;1449509388.0;118.0;;3
TEXYF9;LOGISTICA;Faixa 03 - De 15 M ate 25 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;4.0;2.814.341.463;345763842.0;34.0;;3
TEVVQ4;JURIDICO;Faixa 00 - Ate 4,5 M;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;9.0;2.438.176.471;750134206.0;10.0;;3
TEZH55;JURIDICO;Faixa 00 - Ate 4,5 M;SOFTWARE COMPLEMENTAR;MODALIDADE CORPORATIVO;Sudeste;9.0;2.973.828.571;927851075.0;8.0;;3
TEZBBY;VAREJO;Faixa 01 - De 4,5 M ate 7,5 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;272.183.871;182904723.0;144.0;;3
TEZHHT;VAREJO;Faixa 09 - De 300 M ate 500 M;DISTRIBUICAO & VAREJO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;10.0;2.314.509.434;3841896948.0;63.0;;3
TEZHJ3;LOGISTICA;Faixa 04 - De 25 M ate 35 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2.586.903.226;0.0;2.0;;3
TEXVNG;CONSTRUCAO E PROJETOS;Faixa 03 - De 15 M ate 25 M;CONSTRUCAO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;2.942.428.571;603042621.0;93.0;;3
TEZHAX;EDUCACIONAL;Faixa 04 - De 25 M ate 35 M;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2.378.586.207;622540771.0;56.0;;3
TEZJXZ;EDUCACIONAL;Faixa 03 - De 15 M ate 25 M;EDUCACIONAL - CORE;MODALIDADE CORPORATIVO;Sudeste;9.0;2.068.942.857;1141529162.0;109.0;;3
TEZHY1;AGROINDUSTRIA;Faixa 07 - De 75 M ate 150 M;AGROINDUSTRIA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2.393.070.175;757688384.0;215.0;;3
TEZIYJ;EDUCACIONAL;Faixa 03 - De 15 M ate 25 M;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;2.502.375;465690852.0;17.0;;3
TEZG31;SERVICOS;Faixa 02 - De 7,5 M ate 15 M;SERVICOS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;2.605.542.857;489858683.0;7.0;;3
TEZN58;VAREJO;Faixa 02 - De 7,5 M ate 15 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;5.0;1.960.428.571;990044142.0;7.0;;3
TEZMIZ;VAREJO;Faixa 02 - De 7,5 M ate 15 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;2.145.619.048;765985411.0;5.0;;3
TEZKI2;VAREJO;Faixa 07 - De 75 M ate 150 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;2308.65;2904714702.0;17.0;;3
TEZOI3;DISTRIBUICAO;Faixa 05 - De 35 M ate 50 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;2.234.911.765;718968323.0;161.0;;3
TEZSQ7;VAREJO;Faixa 01 - De 4,5 M ate 7,5 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;2067.6;597962432.0;71.0;;3
TEZUT6;LOGISTICA;Faixa 07 - De 75 M ate 150 M;CROSS - TRADICIONAL;MODALIDADE CORPORATIVO;Sudeste;9.0;1999.98;139845225.0;80.0;;3
TEZQD9;VAREJO;Faixa 05 - De 35 M ate 50 M;FINANCIAL SERVICES - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;2.544.159.091;666660624.0;174.0;;3
TFBJDW;EDUCACIONAL;Faixa 09 - De 300 M ate 500 M;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;2.319.493.151;5006308670.0;142.0;;0
TEZFAB;EDUCACIONAL;Faixa 08 - De 150 M ate 300 M;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;4.0;2.378.433.333;1630261792.0;143.0;;3
TFBKJV;SERVICOS;Faixa 01 - De 4,5 M ate 7,5 M;MANUFATURA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2.224.927.273;497487673.0;141.0;;3
TFBKIU;VAREJO;Faixa 04 - De 25 M ate 35 M;CROSS - INTERA;MODALIDADE CORPORATIVO;Sudeste;5.0;2.548.636.364;539581584.0;366.0;;3
TFBLDN;VAREJO;Faixa 02 - De 7,5 M ate 15 M;SERVICOS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;160.952.381;696489483.0;14.0;;3
TEZLHU;SERVICOS;Sem Informações de Faturamento;SERVICOS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;2.462.666.667;432598588.0;75.0;;3
TEZMI3;CONSTRUCAO E PROJETOS;Faixa 02 - De 7,5 M ate 15 M;CONSTRUCAO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2049.0;587447028.0;47.0;;3
TFBPRZ;SAUDE;Faixa 07 - De 75 M ate 150 M;SAUDE - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2.139.451.613;3266655411.0;154.0;;3
TFBRJZ;EDUCACIONAL;Faixa 05 - De 35 M ate 50 M;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;1.712.878.788;720761363.0;393.0;;0
TEZOCJ;LOGISTICA;Faixa 05 - De 35 M ate 50 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;7.0;1.918.970.588;860935707.0;19.0;;3
TFBW25;EDUCACIONAL;Faixa 02 - De 7,5 M ate 15 M;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;1.664.555.556;698203902.0;178.0;;3
TFBWMA;EDUCACIONAL;Sem Informações de Faturamento;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;1.103.613.636;1260914943.0;1670.0;;0
TEZLAO;SERVICOS;Faixa 09 - De 300 M ate 500 M;SERVICOS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2.725.225.806;1639795595.0;413.0;;0
TFBLFM;EDUCACIONAL;Faixa 00 - Ate 4,5 M;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2264.3;0.0;112.0;;3
TEZMJX;VAREJO;Faixa 03 - De 15 M ate 25 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2.116.041.667;1370293551.0;19.0;;3
TFBLO7;EDUCACIONAL;Faixa 02 - De 7,5 M ate 15 M;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;6.0;1.561.677.419;838120689.0;102.0;;3
TEZLRS;VAREJO;Faixa 03 - De 15 M ate 25 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2.301.439.024;637924985.0;143.0;;3
TFBRM5;JURIDICO;Faixa 00 - Ate 4,5 M;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;6.0;1.744.227.273;3536911192.0;61.0;;3
TFBZGV;LOGISTICA;Faixa 06 - De 50 M ate 75 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;1.799.655.172;2186600490.0;269.0;;3
TFAEAT;DISTRIBUICAO;Faixa 02 - De 7,5 M ate 15 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;7.0;2.184.058.824;518267450.0;33.0;;3
TEZSO4;VAREJO;Faixa 07 - De 75 M ate 150 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;7.0;1.922.619.048;3942520370.0;48.0;;3
TFBKSZ;VAREJO;Faixa 05 - De 35 M ate 50 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;1.754.157.895;2562163625.0;112.0;;3
TFBKMR;JURIDICO;Sem Informações de Faturamento;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;8.0;1.600.764.706;2771596556.0;9.0;;3
TEZNWF;SERVICOS;Faixa 04 - De 25 M ate 35 M;RH - PARCEIRO CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;1730.5;363723644.0;24.0;;3
TFCB99;LOGISTICA;Faixa 06 - De 50 M ate 75 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;1.329.318.182;607312724.0;37.0;;3
TFAIMG;JURIDICO;Faixa 00 - Ate 4,5 M;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;8.0;1.948.965.517;957103394.0;70.0;;3
TFCFTM;LOGISTICA;Faixa 08 - De 150 M ate 300 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;1667.4;2796793041.0;210.0;;3
TEZNKZ;JURIDICO;Faixa 00 - Ate 4,5 M;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;10.0;2.125.769.231;325683940.0;10.0;;3
TFCJST;LOGISTICA;Faixa 02 - De 7,5 M ate 15 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;1.332.391.304;507822651.0;252.0;;3
TEZUUO;SAUDE;Faixa 02 - De 7,5 M ate 15 M;SAUDE - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;1.883.857.143;504231972.0;21.0;;3
TFBTO8;SAUDE;Faixa 06 - De 50 M ate 75 M;CROSS - TRADICIONAL;MODALIDADE CORPORATIVO;Sudeste;8.0;1.569.708.333;2515564146.0;352.0;;0
TFCN09;JURIDICO;Sem Informações de Faturamento;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;7.0;1.499.642.857;757830523.0;2.0;;3
TFCAM4;JURIDICO;Sem Informações de Faturamento;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;6.0;1599.0;1003164081.0;6.0;;3
TFCPRD;DISTRIBUICAO;Faixa 09 - De 300 M ate 500 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;1.185.257.143;1486522739.0;100.0;;3
TFCGCT;VAREJO;Faixa 00 - Ate 4,5 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;1.375.545.455;348582952.0;10.0;;3
TFCDZI;SERVICOS;Faixa 05 - De 35 M ate 50 M;SERVICOS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;1443.25;1817856625.0;4.0;;3
TFBRLC;VAREJO;Faixa 00 - Ate 4,5 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;4.0;1.888.555.556;661755311.0;85.0;;1
TFCMHF;SERVICOS;Faixa 02 - De 7,5 M ate 15 M;SERVICOS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;4.0;1204.0;458630854.0;39.0;;1
TFCOO2;JURIDICO;Faixa 00 - Ate 4,5 M;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;10.0;1452.75;268511405.0;7.0;;3
TFCRJ3;JURIDICO;Sem Informações de Faturamento;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;9.0;1.268.125;598072578.0;1.0;;3
TFCDWF;SERVICOS;Faixa 08 - De 150 M ate 300 M;SERVICOS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;7.0;1.648.947.368;8483605571.0;144.0;;0
TFCEK7;EDUCACIONAL;Faixa 06 - De 50 M ate 75 M;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;6.0;1.335.333.333;992847214.0;19.0;;3
TFDCEX;DISTRIBUICAO;Faixa 08 - De 150 M ate 300 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;8.137.857.143;2269849401.0;130.0;;3
TFCWXS;JURIDICO;Sem Informações de Faturamento;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;10.0;1.314.090.909;259609211.0;1.0;;3
TFCI94;JURIDICO;Faixa 00 - Ate 4,5 M;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;8.0;1.430.909.091;444879511.0;7.0;;3
TFDJNH;LOGISTICA;Faixa 00 - Ate 4,5 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;677.0;473472948.0;35.0;;3
TFCYXS;LOGISTICA;Faixa 02 - De 7,5 M ate 15 M;DISTRIBUICAO & LOGISTICA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;1.056.875;1015275694.0;66.0;;3
TFCVEB;CONSTRUCAO E PROJETOS;Faixa 00 - Ate 4,5 M;CONSTRUCAO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;1029.75;507553069.0;7.0;;3
TFCAW6;JURIDICO;Faixa 00 - Ate 4,5 M;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;9.0;1566.7;814718067.0;2.0;;3
TFCKLP;JURIDICO;Sem Informações de Faturamento;JURIDICO - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;10.0;1467.0;934319010.0;23.0;;3
T60430;SAUDE;Faixa 01 - De 4,5 M ate 7,5 M;SAUDE - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;5177.8;0.0;67.0;;3
T06131;MANUFATURA;Faixa 10 - De 500 M ate 850 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;3.267.032.258;2328550506.0;203.0;;3
T06468;MANUFATURA;Faixa 08 - De 150 M ate 300 M;CROSS - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;8.0;3.357.135.802;1419897082.0;481.0;;0
T03969;MANUFATURA;Faixa 10 - De 500 M ate 850 M;FLUIG - CORE;MODALIDADE CORPORATIVO;Sudeste;9.0;2.713.991.453;1624130745.0;236.0;;3
T01872;MANUFATURA;Faixa 00 - Ate 4,5 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;7.0;2.725.170.732;287070309.0;85.0;;3
T01695;MANUFATURA;Faixa 06 - De 50 M ate 75 M;MANUFATURA - PARCEIRO CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;4.994.974.026;49103317.0;27.0;;3
T04205;MANUFATURA;Faixa 06 - De 50 M ate 75 M;MANUFATURA - PARCEIRO CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;323.378.125;649317119.0;28.0;;3
T04586;MANUFATURA;Faixa 03 - De 15 M ate 25 M;SUPERMERCADOS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;2.812.075;331192970.0;33.0;;3
T04305;MANUFATURA;Faixa 07 - De 75 M ate 150 M;SOFTWARE COMPLEMENTAR;MODALIDADE CORPORATIVO;Sudeste;10.0;3.262.177.778;901790310.0;64.0;;3
T05174;MANUFATURA;Faixa 06 - De 50 M ate 75 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;7.0;302.584.127;721547769.0;154.0;;3
T01487;MANUFATURA;Faixa 06 - De 50 M ate 75 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;3.677.846.154;852942941.0;58.0;;3
T03753;MANUFATURA;Faixa 00 - Ate 4,5 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;3.280.755.556;224816035.0;47.0;;3
T09408;MANUFATURA;Faixa 05 - De 35 M ate 50 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;3243.6;1052952313.0;386.0;;3
T05914;MANUFATURA;Faixa 07 - De 75 M ate 150 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;346.372.549;517739801.0;361.0;;3
T04251;MANUFATURA;Faixa 03 - De 15 M ate 25 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;3.473.209.677;1888844656.0;187.0;;3
T06961;MANUFATURA;Faixa 06 - De 50 M ate 75 M;SUPERMERCADOS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;2.463.616.667;746270349.0;118.0;;3
T11026;MANUFATURA;Faixa 02 - De 7,5 M ate 15 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;3.278.595.745;484997072.0;7.0;;3
T10698;MANUFATURA;Faixa 07 - De 75 M ate 150 M;SUPERMERCADOS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;4.050.662.338;1470800828.0;167.0;;3
T12132;MANUFATURA;Faixa 07 - De 75 M ate 150 M;RH - CORE;MODALIDADE CORPORATIVO;Sudeste;7.0;3.284.253.165;701139917.0;67.0;;3
T12230;MANUFATURA;Faixa 01 - De 4,5 M ate 7,5 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;3.091.148.148;466758852.0;29.0;;3
T13023;MANUFATURA;Faixa 01 - De 4,5 M ate 7,5 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;2.921.893.939;496114139.0;151.0;;3
T13347;MANUFATURA;Faixa 10 - De 500 M ate 850 M;FEEDZ;MODALIDADE CORPORATIVO;Sudeste;9.0;2.768.441.176;3459052986.0;549.0;;0
T13661;MANUFATURA;Faixa 03 - De 15 M ate 25 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;2892.4;309845307.0;110.0;;3
T10872;MANUFATURA;Faixa 04 - De 25 M ate 35 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;7.0;3026.4;228990202.0;77.0;;3
T12062;MANUFATURA;Faixa 08 - De 150 M ate 300 M;MANUFATURA - PARCEIRO CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;29.187.375;965956014.0;1133.0;;0
T12061;MANUFATURA;Faixa 03 - De 15 M ate 25 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;3.486.310.345;0.0;42.0;;3
T12357;MANUFATURA;Faixa 06 - De 50 M ate 75 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;2581.25;652176692.0;30.0;;3
T14228;MANUFATURA;Faixa 08 - De 150 M ate 300 M;FLUIG - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;6.0;3.038.395.062;2148410587.0;294.0;;3
T12817;MANUFATURA;Faixa 00 - Ate 4,5 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;3.507.882.353;132130517.0;9.0;;3
T13275;MANUFATURA;Faixa 01 - De 4,5 M ate 7,5 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;3411.14;217360578.0;14.0;;3
T15045;MANUFATURA;Faixa 08 - De 150 M ate 300 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;2.510.591.549;2579920663.0;28.0;;3
T13825;MANUFATURA;Faixa 04 - De 25 M ate 35 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;2744.5;627421312.0;8.0;;3
T13852;MANUFATURA;Faixa 06 - De 50 M ate 75 M;EDUCACIONAL - CORE;MODALIDADE CORPORATIVO;Sudeste;9.0;3.180.706.667;954694212.0;383.0;;3
T14749;MANUFATURA;Faixa 03 - De 15 M ate 25 M;CROSS - INTERA;MODALIDADE CORPORATIVO;Sudeste;8.0;4.109.948.718;1060084661.0;129.0;;3
T15122;MANUFATURA;Faixa 02 - De 7,5 M ate 15 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;2.526.384.615;209574442.0;99.0;;3
T15140;MANUFATURA;Faixa 03 - De 15 M ate 25 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;2.997.555.556;337253463.0;51.0;;3
T14744;MANUFATURA;Faixa 00 - Ate 4,5 M;GOODDATA;MODALIDADE CORPORATIVO;Sudeste;10.0;3.108.792.208;1230808897.0;405.0;;0
T14354;MANUFATURA;Faixa 04 - De 25 M ate 35 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;3305.55;1424844155.0;5.0;;3
T15456;MANUFATURA;Faixa 04 - De 25 M ate 35 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;3549.5;769787379.0;35.0;;3
T16878;MANUFATURA;Faixa 08 - De 150 M ate 300 M;FLUIG - CORE;MODALIDADE CORPORATIVO;Sudeste;8.0;2.518.093.023;768255483.0;503.0;;0
T16951;MANUFATURA;Faixa 07 - De 75 M ate 150 M;MANUFATURA - PARCEIRO CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;3.416.531.915;586531324.0;77.0;;3
T17312;MANUFATURA;Faixa 09 - De 300 M ate 500 M;MANUFATURA - PARCEIRO;MODALIDADE CORPORATIVO;Sudeste;10.0;2.265.861.538;624043972.0;233.0;;3
T15971;MANUFATURA;Faixa 08 - De 150 M ate 300 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;3.525.588.235;849577174.0;7.0;;3
T16834;MANUFATURA;Faixa 02 - De 7,5 M ate 15 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;9.0;3.256.621.622;705923725.0;31.0;;3
T16736;MANUFATURA;Faixa 01 - De 4,5 M ate 7,5 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;3.237.173.913;206108520.0;23.0;;3
T17274;MANUFATURA;Faixa 06 - De 50 M ate 75 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;3109.6;1327031321.0;97.0;;3
T17997;MANUFATURA;Faixa 08 - De 150 M ate 300 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;3.111.818.182;914873582.0;216.0;;3
T54131;MANUFATURA;Faixa 05 - De 35 M ate 50 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;8.0;3.441.326.923;1098605480.0;168.0;;3
T54271;MANUFATURA;Faixa 08 - De 150 M ate 300 M;MANUFATURA - PARCEIRO CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;10.0;2.900.666.667;1347224099.0;275.0;;3
